z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,independent_thermal_fy,unc_it,independent_fast_fy,unc_if,independent_14mev_fy,unc_i14,Extraction_date
69,175,Tm,92,235,U,0,,,,,0.000000000046937,0.000000000018095,2024-03-14
69,176,Tm,92,235,U,0,,,,,0.000000000043896,0.000000000015494,2024-03-14
69,177,Tm,92,235,U,0,,,,,0.000000000054207,0.000000000018511,2024-03-14
69,178,Tm,92,235,U,0,,,,,0.000000000026324,0.0000000000078687,2024-03-14
69,179,Tm,92,235,U,0,,,,,0.000000000019877,0.0000000000048001,2024-03-14
70,171,Yb,92,235,U,0,,,,,0,0,2024-03-14
70,172,Yb,92,235,U,0,,,,,0,0,2024-03-14
70,173,Yb,92,235,U,0,,,,,0,0,2024-03-14
70,174,Yb,92,235,U,0,,,,,0,0,2024-03-14
70,175,Yb,92,235,U,0,,,,,0,0,2024-03-14
70,175,Yb,92,235,U,7,,,,,0,0,2024-03-14
70,176,Yb,92,235,U,0,,,,,0,0,2024-03-14
70,176,Yb,92,235,U,5,,,,,0,0,2024-03-14
70,177,Yb,92,235,U,0,,,,,0,0,2024-03-14
70,177,Yb,92,235,U,1,,,,,0,0,2024-03-14
70,178,Yb,92,235,U,0,,,,,0.0000000000013224,0.00000000000044449,2024-03-14
70,179,Yb,92,235,U,0,,,,,0.0000000000011677,0.00000000000040607,2024-03-14
70,180,Yb,92,235,U,0,,,,,0.0000000000012892,0.00000000000040222,2024-03-14
71,175,Lu,92,235,U,0,,,,,0,0,2024-03-14
71,176,Lu,92,235,U,0,,,,,0,0,2024-03-14
71,177,Lu,92,235,U,0,,,,,0,0,2024-03-14
71,178,Lu,92,235,U,0,,,,,0,0,2024-03-14
71,179,Lu,92,235,U,0,,,,,0,0,2024-03-14
71,179,Lu,92,235,U,6,,,,,0,0,2024-03-14
71,180,Lu,92,235,U,-2,,,,,0,0,2024-03-14
72,177,Hf,92,235,U,0,,,,,0,0,2024-03-14
72,178,Hf,92,235,U,0,,,,,0,0,2024-03-14
72,179,Hf,92,235,U,0,,,,,0,0,2024-03-14

